movieId,directors,actor1,actor2,actor3,actor4,actor5
45627,Richard L. Bare,Viveca Lindfors,Kent Smith,Janis Paige,Robert Douglas,John Alvin
104606,Liu Chia-Liang,Wong Yu,Kong Yeung,Shut Chung-Tin,Fung Hak-On,Lee Hoi-Sang
186691,John Farrow,Kay Francis,William Gargan,Victor Jory,Maxie Rosenbloom,Eddie Foy Jr.
258200,William Witney,Chief Thundercloud,Lynne Roberts,Stanley Andrews,George Cleveland,William Farnum
287299,Spike Lee,Katt Williams,Phedra Syndelle,Christina Ingram,Alicia Hamilton,
241552,Philip Leacock,Johnny Nash,Estelle Hemsley,Ruby Dee,Frederick O'Neal,Beah Richards
90949,Raphael Nussbaum,Ed Bishop,Joan Blackman,Candice Rialson,Teri Guzman,Brett Parker
218369,Leigh Jason,Lily Pons,Jack Oakie,Gene Raymond,Herman Bing,Mischa Auer
76380,Gustaf Molander,Gösta Ekman,Björn Berglund,Håkan Westergren,Tutta Rolf,Ingrid Bergman
102517,Manny Rodriguez,Sebastian Maniscalco,,,,
125229,Kazuo Mori,Raizô Ichikawa,Shintarô Katsu,Chitose Maki,Ryôsuke Kagawa,Saburo Date
39766,George McCowan,Darren McGavin,Broderick Crawford,Mako,James Whitmore,Paul Lukas
40502,Dan Castle,Rebecca Breeds,Xavier Samuel,Lachlan Buchanan,Reshad Strik,
44025,Anthony Kimmins,John Mills,Phyllis Calvert,Eileen Moore,Sam Wanamaker,Herbert Lom
262454,Yves Allégret,Bernard Blier,Simone Signoret,Jacques Baumer,Mona Dol,Laure Diana
87936,David Miller,Ginger Rogers,Herbert Lom,Stanley Baker,Jacques Bergerac,Margaret Rawlings
205608,Bridget Terry,Frances Marion,Uma Thurman,Kathy Bates,Jackie Cooper,Martha Coolidge
200358,Yoshihiro Nakamura,Gaku Hamada,Bengaru,Kana Kurashina,Kento Nagayama,Naomi Ortega
132709,James Whitaker,Nicholas Chirls,Tanya Villanueva Tepper,Ling Young,Tim Brown,
54602,Anthony Burns,Ashley Greene,Shiloh Fernandez,Brett Cullen,Taylor Handley,Heath Freeman
30178,Audu Paden,Michael J. Fox,Geena Davis,Hugh Laurie,Wayne Brady,Virginia Madsen
73290,Andy Fetscher,Nathalie Kelley,Nick Eversman,Klaus Stiglmeier,Max Riemelt,Catherine de Léan
29812,Steven Pearl,Treat Williams,BD Wong,Angel David,Michael Michelle,Edoardo Ballerini
176570,Matthew Arnold,Dallas Roberts,Alison Eastwood,Anne Dudek,Mariah Bonner,Mattie Liptak
24330,Eduardo Sánchez,Dennis Chan,Tim Chiou,Amy Smart,,
16174,David Wu,Bridget Fonda,Chelsea Hobbs,Jeremy Guilbaut,Robert Wisden,
56913,Damian Lee,Cuba Gooding Jr.,Christian Slater,Devon Bostick,Kim Coates,Lara Daans
44919,Edmund Goulding,Bette Davis,Miriam  Hopkins,George Brent,Jane Bryan,Donald Crisp
50687,William Lustig,Robert Davi,Robert Z'Dar,Caitlin Dulany,Paul Gleason,Jackie Earle Haley
74911,Phil Rosen,Lawrence Tierney,Anne Jeffreys,Lowell Gilmore,Jason Robards Sr.,Myrna Dell
25507,Edward Buzzell,Robert Sterling,Charles Winninger,Donna Reed,Henry O'Neill,Dan Dailey
108789,Ferdinando Baldi,Spiros Focás,George Eastman,Horst Frank,Nicoletta Machiavelli,Ivy Holzer
171363,Alfonso Rodríguez,Ving Rhames,Steven Bauer,Kristen Quintrall,Chiquinquirá Delgado,Catalina Rodriguez
81649,Kim Longinotto,Renu Devi,Sampat Pal Devi,Niranjan Pal,,
208447,Kai Parlange Tessman,Kuno Becker,Ana Serradilla,Hernán Mendoza,Gerardo Taracena,Rocío Verdejo
94720,Ifa Isfansyah,Prisia Nasution,Oka Antara,Slamet Rahardjo,Dewi Irawan,Lukman Sardi
52448,John Leach,Gilda Radner,Catherine O'Hara,John Leach,John Leach,John Leach
193873,Ronald Neame,Eleanor Parker,Bill Travers,George Sanders,Jean-Pierre Aumont,Ellen Corby
213955,E. Darrell Hallenbeck,Van Williams,Bruce Lee,Charles Bateman,Geoffrey Horne,Mako
142897,George Roy,Bob Costas,Billy Crystal,Skip Bayless,Mickey Mantle,Yogi Berra
185110,Rokuro Mochizuki,Yoshio Harada,Reiko Kataoka,Sho Aikawa,Kazuki Kitamura,Ryûshi Mizukami
45235,John Gilling,Victor Mature,Anita Ekberg,Trevor Howard,Bonar Colleano,Dorothy Alison
237549,Jonathan Miller,Jack Lemmon,Bethel Leslie,Peter Gallagher,Kevin Spacey,Jodie Lynne McClintock
177440,Sidney Salkow,Sterling Hayden,Rhonda Fleming,Helena Carter,John Sutton,Paul Cavanagh
121369,Leslie Norman,Ernest Borgnine,Anne Baxter,John Mills,Angela Lansbury,Frank Wilson
75337,Mandy Stein,Tim Armstrong,Dicky Barrett,Clem Burke,Nicolas Cage,Danny Fields
270672,Joe Clarke,Brandon Baker,Mike Schminke,Sasha Jackson,Reginald VelJohnson,Katie Goebel
185078,Alberto Lattuada,Carla Del Poggio,John Kitzmiller,Pierre Claudé,Giulietta Masina,
259593,Gregory Ratoff,Fred MacMurray,Joan Leslie,June Haver,Gene Sheldon,Anthony Quinn
97024,Sam Wood,Robert Montgomery,Irene Purcell,C. Aubrey Smith,Reginald Owen,Charlotte Greenwood
248553,Irvin Willat,Jack Holt,Dorothy Revier,Ralph Graves,Clarence Burton,Arthur Rankin
248469,Charles Walters,Shirley MacLaine,Laurence Harvey,Jack Hawkins,Nobu McCarthy,Juano Hernández
124998,Gregg Barson,Michael Andrew,Alec Baldwin,Richard Belzer,Carol Burnett,Chevy Chase
65615,André Téchiné,Sandrine Bonnaire,Simon de La Brosse,Abdellatif Kechiche,Jean-Claude Brialy,Stéphane Onfroy
104485,Lothar Mendes,Richard Arlen,Fay Wray,Clive Brook,William Powell,Theodore von Eltz
87914,Frank Woodruff,Dennis O'Keefe,Judith Anderson,Frances E. Neal,Mildred Coles,Eric Blore
74759,Anthony Kimmins,Burgess Meredith,Dulcie Gray,Michael Shepley,Christine Norden,Kieron Moore
170368,Paulo Rocha,Rui Gomes,Isabel Ruth,Paulo Renato,,
29236,Arch Oboler,John Hodiak,George Murphy,Frances Gifford,Dean Stockwell,Eve Arden
290379,Clarence Brown,Lionel Barrymore,Lewis Stone,Benita Hume,Elizabeth Allan,Phillips Holmes
174762,William C. de Mille,Charles Bickford,Kay Francis,Kay Johnson,Winter Hall,Lewis Stone
37066,Charles F. Haas,Steve Cochran,Mamie Van Doren,Ray Danton,Fay Spain,Louis Armstrong
74420,Gordon Douglas,Lawrence Tierney,Barton MacLane,Marian Carr,Harry Shannon,Carol Forman
205673,Bretaigne Windust,Betsy Drake,Dennis Morgan,Zachary Scott,Edmund Gwenn,William Frawley
94792,Guy J. Louthan,Jennifer Tilly,Jason Flemyng,Elizabeth Hurley,Joe Shaw,Danny Huston
44669,Ted Tetzlaff,George Raft,Nina Foch,George Macready,Will Geer,Gloria Henry
26385,Gordon Douglas,Louis Hayward,Dennis O'Keefe,Louise Allbritton,Carl Esmond,Onslow Stevens
253794,Matt Hish,Judd Nelson,Jessica Morris,Rib Hillis,Hannah Cowley,Neil Dickson
235092,Sidney J. Furie,Richard Todd,Robert Morley,Dudley Sutton,Ronald Lacey,Jess Conrad
79877,Jean Becker,Jean-Paul Belmondo,Philippe Noiret,Robert Morley,Geneviève Page,Nadja Tiller
194481,John Derek,Ursula Andress,John Derek,Richard Jaeckel,Ron Ely,Rod Lauren
149957,Lee Sholem,Johnny Weissmuller,Karin Booth,Richard Wyler,Bernie Hamilton,Gregory Gaye
100540,Mischa Webley,Chadwick Boseman,Tory Kittles,Billy Zane,Peter Greene,Brian Siefkes
55190,Rachel Goldenberg,Fiona Perry,Bobbi Jo Lathan,Bill Oberst Jr.,Ron Hajak,
37462,Ken Hughes,Arlene Dahl,Philip Carey,Herbert Marshall,Michael Goodliffe,David Kossoff
117004,W.S. Van Dyke,Phillips Holmes,Walter Huston,Anita Page,Lewis Stone,Mary Carlisle
79327,Dave Kim,Ed Kelly,Nina Kircher,Clarity Patton,Ron Perlman,Caleb Wolfe
146449,Ted Wilde,Loretta Young,Douglas Fairbanks Jr.,Louise Fazenda,Otis Harlan,Ethel Wales
220504,Spencer Gordon Bennet,Johnny Weissmuller,Jean Byron,James Seay,Charles Horvath,
92287,Mel Stuart,Trish Van Devere,Monte Markham,Janet Leigh,Melvyn Douglas,Jane Elliott
127413,Michael Di Jiacomo,John Turturro,Lynn Cohen,Max Casella,Elizabeth Marvel,
126929,Marina Zenovich,Roman Polanski,,,,
28486,David Attwood,Richard Roxburgh,Ian Hart,Richard E. Grant,Matt Day,John Nettles
55045,Andrew Shortell,Sara Foster,Cary Elwes,Michael Biehn,Gabriel Mann,Colleen Camp
18598,Norm Hunter,Leah Pipes,Scott Patterson,Lisa Darr,Drew Tyler Bell,Lalaine
55872,Kurt Neumann,Johnny Weissmuller,Brenda Joyce,Johnny Sheffield,Henry Stephenson,Maria Ouspenskaya
22451,Jason Wulfsohn,Scott Bairstow,Rachel Shelley,Warrick Grier,Patrick Shai,Andre Weideman
14059,Robert Vince,Cynthia Stevenson,Richard Karn,Jim Belushi,Molly Shannon,Whoopi Goldberg
174343,Clark Gregg,Clark Gregg,Saxon Sharbino,Amanda Peet,Sam Rockwell,William H. Macy
21935,Alex Zamm,Brittany Curran,Alex Winzenread,Michelle Duffy,Emily Osment,John Hawkinson
33546,Charles Barton,Bud Abbott,Lou Costello,Marjorie Reynolds,Binnie Barnes,John Shelton
32582,Gao Qunshu,Li Bingbing,Huang Xiaoming,Wang Zhi-Wen,Alec Su,Ying Da
15166,Pearry Reginald Teo,Bai Ling,Alec Newman,Parry Shen,Faye Dunaway,Ethan Cohn
105576,Jean-Pierre Blanc,Philippe Noiret,Annie Girardot,Maria Schneider,Marthe Keller,
229221,John Francis Dillon,Lawrence Gray,Alexander Gray,Bernice Claire,Louise Fazenda,Ford Sterling
58309,Eric Rochant,Arié Elmaleh,Élodie Navarre,Vincent Desagnat,Noémie Lvovsky,Nader Boussandel
263065,Jack Hofsiss,Kevin Conway,Penny Fuller,Glenn Close,Richard Clarke,Philip Anglim
73313,Harold F. Kress,Barry Sullivan,Arlene Dahl,George Murphy,Jean Hagen,Richard Anderson
114299,Michael Valverde,Joan Severance,Rodney Scott,Corbin Bernsen,Charles Van Eman,E. Roger Mitchell
25407,Ted Tetzlaff,Pat O’Brien,Anne Jeffreys,Walter Slezak,Percy Kilbride,Jerome Cowan
51490,D.W. Brown,Nick Stahl,Dash Mihok,Olivia Wilde,Pruitt Taylor Vince,Shohreh Aghdashloo
29996,King Vidor,Yul Brynner,Gina Lollobrigida,George Sanders,Marisa Pavan,David Farrar
35153,Marcus Warren,Gary Stretch,Vinnie Jones,Stephen Rea,Shannyn Sossamon,Christopher Lee
19127,Dick Clement,Michael Caine,Brenda Vaccaro,Billy Connolly,Leonard Rossiter,Valerie Perrine
54940,Richard Howard,Kiefer Sutherland,Kristy Swanson,Robert Sean Leonard,Kelly McGillis,Margaret Cho
14407,Saul Metzstein,Jason Biggs,Natascha McElhone,Jeremy Northam,Michael Ironside,
18278,Craig Singer,Patrick O'Kane,Shayla Beesley,Richard Brake,Mihaela Mihut,Michale Graves
42619,Abraham Polonsky,Robert Redford,Katharine Ross,Robert Blake,Susan Clark,Barry Sullivan
81972,Chris Briant,Steven Waddington,Tony Becker,Dianna Agron,Terence Knox,Jay Brown
40578,John Farrow,John Wayne,Lana Turner,David Farrar,James Arness,Tab Hunter
68116,Anya Camilleri,Tara Reid,Akemnji Ndifernyan,Alice O'Connell,Russell Carter,Christian Brassington
42189,Shannon Hartman,Kevin Hart,,,,
42187,David Worth,Thorsten Kaye,Nikita Ager,Dan Metcalfe,Caroline Bruins,Danny Keogh
29052,John Gilling,Noel Willman,Jennifer Daniel,Ray Barrett,Jacqueline Pearce,Michael Ripper
3686,Harald Reinl,Lex Barker,Pierre Brice,Anthony Steel,Karin Dor,Klaus Kinski
241982,Louis Choquette,Lorie Pester,Alain Delon,Lorien House,Alexandre Varga,Philippe Bas
45752,Ethan Spaulding,Frank Welker,Matthew Lillard,Grey Griffin,Mindy Cohn,
209401,Biyi Bandele,Chiwetel Ejiofor,Thandie Newton,Anika Noni Rose,Joseph Mawle,John Boyega
33037,William Hanna,Daws Butler,Don Messick,Julie Bennett,Mel Blanc,Paul Frees
135260,Ottavio Alessi,Edwige Fenech,Rosalba Neri,Eva Thulin,Maud De Belleroche,Maurizio Bonuglia
64628,Romolo Guerrieri,Carroll Baker,Jean Sorel,Ida Galli,George Hilton,Luigi Pistilli
75958,Umberto Lenzi,Jean-Louis Trintignant,Carroll Baker,Erika Blanc,Horst Frank,Helga Liné
161243,Robert Hasfogel,Frank Christian Marx,Udo Lutz,Alexandra Starnitzky,Sascia Haj,
129359,Per Gunvall,Douglas Håge,Hjördis Petterson,Lars Ekborg,Meg Westergren,Sif Ruud
315362,Mårten Klingberg,Peter Haber,Mikael Persbrandt,Ingvar Hirdwall,Rebecka Hemse,Måns Nathanaelson
120657,King Vidor,Lionel Barrymore,Miriam  Hopkins,Franchot Tone,Stuart Erwin,Irene Hervey
171446,Frank Lloyd,Richard Barthelmess,Betty Compson,William Holden,George E. Stone,Louis Natheaux
219424,Jules Dassin,Marsha Hunt,Richard Carlson,Marjorie Main,Virginia Weidler,Spring Byington
108822,Chantal Akerman,Guilaine Londez,Thomas Langmann,François Négret,Nicole Colchat,
245169,Pat Kiely,Sam Huntington,Meaghan Rath,Emmanuelle Chriqui,Reagan Pasternak,Jonathan Cherry
48409,Michael Curtiz,Robert Taylor,Tina Louise,Fess Parker,Jack Lord,Gene Evans
136663,Uri Barbash,Arnon Zadok,Mohammed Bakri,Assi Dayan,Rami Danon,Boaz Sharabi
247604,Edward Buzzell,Robert Young,Frank Morgan,Mary Astor,Florence Rice,Edna May Oliver
90956,William Beaudine,Roland Winters,Keye Luke,Mantan Moreland,Victor Sen Yung,Carol Forman
116232,George B. Seitz,Lewis Stone,Cecilia Parker,Mickey Rooney,Ann Rutherford,Fay Holden
138513,Vic Sarin,"Louis Gossett, Jr.",Barbara Eve Harris,Rachael Crawford,Djanet Sears,Robert Ri'chard
120990,Ryan Polito,Jim Norton,Anthony Cumia,Gregg Hughes,,
214909,Robert Z. Leonard,Norma Shearer,Melvyn Douglas,Gail Patrick,Lee Bowman,Marjorie Main
153163,Harold S. Bucquet,Lew Ayres,Lionel Barrymore,Lionel Atwill,Helen Gilbert,Nat Pendleton
90955,Lesley Selander,Roland Winters,Keye Luke,Mantan Moreland,Elena Verdugo,Noel Neill
56599,Hiroshi Teshigahara,Shintarô Katsu,Etsuko Ichihara,Osamu Ôkawa,Kiyoshi Atsumi,Tamao Nakamura
107999,Norman Taurog,Van Johnson,June Allyson,Hume Cronyn,Jackie 'Butch' Jenkins,Una Merkel
27858,Leslie H. Martinson,Cliff Robertson,Ty Hardin,James Gregory,Robert Culp,Grant Williams
63039,John Irvin,Jon Voight,Mary Steenburgen,F. Murray Abraham,Carol Kane,Mark Bazeley
122192,Michele Placido,Violante Placido,Daniel Auteuil,Mathieu Kassovitz,Arly Jover,Olivier Gourmet
30554,Fred Walton,Carol Kane,Charles Durning,Jill Schoelen,Gene Lythgow,Babs Chula
49742,Abe Levitow,Jim Backus,Morey Amsterdam,Jack Cassidy,Royal Dano,Paul Frees
98368,Joko Anwar,Rio Dewanto,Hannah Al Rashid,Aridh Tritama,Izzi Isman,Sadha Triyudha
72693,William Witney,Vincent Price,Charles Bronson,Henry Hull,Mary Webster,David Frankham
84575,Alex Zamm,Larry the Cable Guy,David Mackey,Erin Beute,Brady Reiter,Lucius Baston
33030,John Cromwell,Carole Lombard,Cary Grant,Kay Francis,Charles Coburn,Helen Vinson
66945,James Hacking,John Atterbury,Pamela Binns,Lee Boardman,Peter Bowles,Joshua Bowman
49776,Peter Tewksbury,Elvis Presley,Burgess Meredith,Joan Blondell,Katy Jurado,Thomas Gomez
11496,Enzo Barboni,Terence Hill,Robert Vaughn,Ross Hill,Norman Bowler,Donald Hodson
24649,Danny Graves,Michael Weston,Alexandra Holden,Austin Pendleton,A.J. Buckley,Meat Loaf
52627,Albert Pyun,Lance Henriksen,Kris Kristofferson,Gary Daniels,Scott Paulin,Nicholas Guest
45760,James Hawes,Rafe Spall,Louise Delamere,Gerard Horan,Claire Bloom,Mary Healey
47963,James Hawes,Rebecca Night,Alison Steadman,Hugo Speer,Joanna Miller,Carli Norris
63339,James Hawes,Paddy Considine,Peter Capaldi,Tom Georgeson,William Beck,Emma Fielding
44921,Delmer Daves,Richard Widmark,Felicia Farr,Susan Kohner,Tommy Rettig,Ray Stricklyn
102222,Jason Connery,Devon Sawa,Wes Chatham,Sarah Butler,Neal McDonough,Lucky Johnson
246011,Michael Tully,Susan Sarandon,Lea Thompson,Amy Sedaris,John Hannah,Judah Friedlander
57326,James D.R. Hickox,David Keith,Vanessa Angel,John Rhys-Davies,Jenna Gering,Josh Holloway
77172,Cyril Coke,Elizabeth Garvie,Sabina Franklyn,David Rintoul,,
27771,Daniel Zelik Berk,Clayton Rohner,Faith Ford,Max Perlich,Дэмиан Чапа,Jennifer O'Dell
18684,Phil Karlson,Elvis Presley,Gig Young,Lola Albright,Joan Blackman,Charles Bronson
70703,William Shatner,William Shatner,Patrick Stewart,Avery Brooks,Kate Mulgrew,Scott Bakula
12787,Michael Seresin,Mickey Rourke,Christopher Walken,Jon Polito,Debra Feuer,Thomas Quinn
18202,David Wu,Sam Neill,Miranda Richardson,John Reardon,Meghan Ory,Tegan Moss
33545,Brian Trenchard-Smith,Wings Hauser,R. Lee Ermey,Robert Arevalo,Mark Neely,Gary Hershberger
96716,Martin Duffy,Elijah Wood,Rachael Leigh Cook,Janeane Garofalo,Roger Rees,
36835,Jesús Franco,Manuel Gélin,France Lomay,Myriam Landson,Eric Viellard,Caroline Audret
24102,Charles Grosvenor,Kenneth Mars,Miriam Flynn,Jeff Bennett,Jim Cummings,Aria Curzon
17885,Anatole Litvak,Edward G. Robinson,Claire Trevor,Humphrey Bogart,Allen Jenkins,Donald Crisp
44966,Katie Aselton,Dax Shepard,Katie Aselton,Bellamy Young,Ken Kennedy,Ross Partridge
56529,Mitchell Altieri,Cory Knauf,Taylor Cole,Bret Roberts,Christina Prousalis,Tiffany Shepis
13480,John Moffitt,Ricky Gervais,,,,
54164,Enzo Barboni,Terence Hill,Gregory Walcott,Yanti Somer,Dominic Barto,"Harry Carey, Jr."
7085,Harald Reinl,Lex Barker,Pierre Brice,Sophie Hardy,Rik Battaglia,Ralf Wolter
32139,Tony Giglio,James Marshall,Olivia d'Abo,Jeremy Foley,Carrie Genzel,Franklin Dennis Jones
255692,Sturla Gunnarsson,Dominic Purcell,Adam Beach,Michael Ironside,Gabriel Hogan,
23122,Dwain Esper,Horace B. Carpenter,Ted Edwards,Phyllis Diller,Theo Ramsey,Jenny Dark
53729,Dana Lustig,Rumer Willis,Kristin Cavallari,Tania Raymonde,Rob Schneider,Ryan Merriman
28468,Tinto Brass,Stefania Sandrelli,Franco Branciaroli,Frank Finlay,Barbara Cupisti,Maria Grazia Bon
27417,Ti West,Karl Jacob,Vanessa Horneff,Sean Reid,Larry Fessenden,Tom Noonan
59424,Maria Peters,Ricky Koole,Sergio Hasselbaink,Marcel Hensema,Micha Hulshof,
49597,Marty Weiss,Colin Egglesfield,Stephanie Chao,Roger Yuan,Patrick Bauchau,Dom Hetrakul
58718,Andrew Hull,Eoin Macken,Anna Skellern,Tereza Srbova,Anthony Jabre,
25556,Charles Grosvenor,John Ingle,Kenneth Mars,Miriam Flynn,Thomas Dekker,Anndi McAfee
16004,Robert Iscove,Amy Smart,Tom Malloy,Billy Zane,Nicola Royston,Caroline Rhea
15066,Tripp Reed,Kevin Sorbo,Richard Dillard,Gail Cronauer,Haley Ramm,
42703,Andrew V. McLaglen,Kirk Douglas,Robert Mitchum,Richard Widmark,Lola Albright,Sally Field
29237,Alfred L. Werker,Vincent Price,Lynn Bari,Frank Latimore,Anabel Shaw,Stephen Dunne
62904,Griff Furst,Nikki DeLoach,Stephen Colletti,Anabella Casanova,Ross Britz,Terry Kiser
71461,Stephen Hopkins,David Morrissey,Aidan Gillen,Eddie Marsan,O.T. Fagbenle,Lorraine Ashbourne
43219,Peter Bratt,Benjamin Bratt,Talisa Soto,Max Rosenak,Patrick Shining Elk,Jesse Borrego
34734,Ernie Barbarash,Rob Lowe,Marnie McPhail,Ben Lewis,Tatiana Maslany,Shawn Roberts
85609,Martin Ritt,Paul Newman,Laurence Harvey,Claire Bloom,Edward G. Robinson,William Shatner
48358,Sydney Macartney,Neve Campbell,Patrick Stewart,Joan Sims,Donald Sinden,Cherie Lunghi
47962,Jamie Uys,Wynand Uys,Jamie Uys,Lady Frolic of Belvedale,Wilhelm Esterhuizen,Sue Burman
84905,Mack V. Wright,John Wayne,Henry B. Walthall,Shirley Palmer,J.P. McGowan,Paul Fix
25550,Gerald Mayer,Walter Pidgeon,John Hodiak,Audrey Totter,Paula Raymond,Thomas Gomez
171232,Sidney Levin,Chuck Berry,Little Richard,Fats Domino,Bo Diddley,Chubby Checker
149515,George B. Seitz,Richard Dix,Lois Wilson,Noah Beery,Malcolm McGregor,Nocki
57016,Jo Menell,Nelson Mandela,Winnie Mandela,F.W. de Klerk,Eugene Terre'Blanche,
113210,Jerry Ciccoritti,Greg Evigan,Eugene Clark,Torri Higginson,William Shatner,Sandahl Bergman
99234,William A. Wellman,Gene Tierney,Preston Foster,John Sutton,Jack Holt,Dame May Whitty
29284,Edgar G. Ulmer,Paul Langton,Barbara Payton,Robert Shayne,Selena Royle,Roy Gordon
239706,Tom Thurman,Kris Kristofferson,Sam Peckinpah,Fern Lea Peter,Matthew Peckinpah,Harry Dean Stanton
70734,Henry King,Lillian Gish,Ronald Colman,Gail Kane,J. Barney Sherry,Charles Willis Lane
116639,Edward F. Cline,Alice White,Paul Page,Myrna Loy,Robert Agnew,Douglas Gilmore
44766,John Sturges,Robert Taylor,Richard Widmark,Patricia Owens,Robert Middleton,Henry Silva
